stop_id,year,average_lateness,stop_lat,stop_lon,cluster,date
3087,2024,360.7312466983624,42.297282,-71.056364,0,2024-01-01
3199,2024,525.515625,42.255884,-71.008922,0,2024-01-01
3359,2024,389.11625615763546,42.25795,-71.039279,0,2024-01-01
3366,2024,351.59755845230706,42.27134,-71.047728,0,2024-01-01
3391,2024,586.8739424703891,42.257936,-71.039704,0,2024-01-01
4144,2024,562.455857385399,42.257995,-71.081128,0,2024-01-01
4147,2024,345.6252572212484,42.252277,-71.075258,0,2024-01-01
4344,2024,579.1826677994902,42.248574,-71.069046,0,2024-01-01
4364,2024,492.37977909940525,42.248469,-71.069021,0,2024-01-01
4404,2024,587.5435153583618,42.258447,-71.081447,0,2024-01-01
4498,2024,453.30459161147905,42.420606,-71.003376,0,2024-01-01
5089,2024,364.63102100947987,42.33556,-71.072264,0,2024-01-01
5091,2024,451.60348052370495,42.337629,-71.072068,0,2024-01-01
5790,2024,543.9076086956521,42.409716,-71.010688,0,2024-01-01
6298,2024,505.8888888888889,42.420836,-71.119899,0,2024-01-01
6366,2024,354.8572243888519,42.267383,-71.094186,0,2024-01-01
6368,2024,479.12839728217426,42.267439,-71.094318,0,2024-01-01
6390,2024,452.46981311371553,42.256279,-71.120718,0,2024-01-01
6459,2024,411.2500683495853,42.279886,-71.118724,0,2024-01-01
6550,2024,472.0889961693866,42.352188,-71.057992,0,2024-01-01
6555,2024,392.32435050136735,42.35068,-71.059655,0,2024-01-01
7828,2024,483.2153209109731,42.345698,-71.257536,0,2024-01-01
7859,2024,519.5094466936572,42.378014,-71.235172,0,2024-01-01
8803,2024,431.92905360688286,42.28645,-71.044017,0,2024-01-01
8815,2024,414.40138934560997,42.365985,-71.185281,0,2024-01-01
8949,2024,794.0,42.255436,-71.143062,0,2024-01-01
9434,2024,586.9363839285714,42.345304,-71.104558,0,2024-01-01
9441,2024,394.26024335733797,42.343746,-71.102093,0,2024-01-01
10006,2024,641.2669743330383,42.335814,-71.070135,0,2024-01-01
10008,2024,608.6204324187635,42.339915,-71.064356,0,2024-01-01
10015,2024,356.03922689844467,42.337402,-71.072162,0,2024-01-01
10413,2024,344.24995653433785,42.314898,-71.097377,0,2024-01-01
11384,2024,498.0986631673911,42.347346,-71.075956,0,2024-01-01
11388,2024,413.0305540681009,42.345344,-71.082045,0,2024-01-01
11531,2024,391.4003535027136,42.323074,-71.099546,0,2024-01-01
11599,2024,479.6184041184041,42.352561,-71.046914,0,2024-01-01
11712,2024,440.7324723811855,42.284143,-71.091674,0,2024-01-01
11735,2024,618.6411174785101,42.290104,-71.082689,0,2024-01-01
11771,2024,454.947064305685,42.36023,-71.094815,0,2024-01-01
11803,2024,341.2734560327198,42.338207,-71.105846,0,2024-01-01
11809,2024,524.1339354342813,42.348846,-71.108581,0,2024-01-01
11891,2024,630.7692810457517,42.357495,-71.056251,0,2024-01-01
12231,2024,570.80920654149,42.363253,-71.089678,0,2024-01-01
12352,2024,424.875177037107,42.405298,-71.164065,0,2024-01-01
13321,2024,683.3190883190883,42.316392,-71.083219,0,2024-01-01
13400,2024,410.0652068126521,42.250367,-71.038385,0,2024-01-01
15095,2024,455.08645007367903,42.345582,-71.064848,0,2024-01-01
16434,2024,414.27414616232096,42.278578,-71.11613,0,2024-01-01
17391,2024,393.32418837348416,42.306637,-71.087686,0,2024-01-01
17411,2024,416.29217396149664,42.309682,-71.092111,0,2024-01-01
21148,2024,380.25263367406416,42.331345,-71.093318,0,2024-01-01
21772,2024,483.33301380368096,42.354929,-71.10512,0,2024-01-01
21773,2024,518.3873388493362,42.360559,-71.093953,0,2024-01-01
22173,2024,472.11376798057165,42.353995,-71.104785,0,2024-01-01
22751,2024,393.2394024613638,42.401469,-71.136788,0,2024-01-01
23406,2024,553.9778534923339,42.244334,-71.010231,0,2024-01-01
29051,2024,449.86252442553615,42.327382,-71.061681,0,2024-01-01
30009,2024,426.34928375495275,42.327877,-71.067901,0,2024-01-01
30294,2024,413.53225012309207,42.339547,-71.057089,0,2024-01-01
31365,2024,427.6567618828668,42.326625,-71.111437,0,2024-01-01
34509,2024,485.73825503355704,42.349099,-71.096313,0,2024-01-01
34579,2024,435.1637077181835,42.363061,-71.088174,0,2024-01-01
36541,2024,486.96480721599943,42.343942,-71.065731,0,2024-01-01
40001,2024,400.6374764487582,42.325557,-71.083487,0,2024-01-01
41187,2024,411.1949792374481,42.309302,-71.1048,0,2024-01-01
41391,2024,405.8306382978723,42.340553,-71.088908,0,2024-01-01
71855,2024,386.97581022385566,42.348245,-71.076218,0,2024-01-01
77777,2024,393.88818919675344,42.332906,-71.081253,0,2024-01-01
91391,2024,403.3415742963682,42.336067,-71.100187,0,2024-01-01
96459,2024,416.9288386096159,42.278688,-71.116096,0,2024-01-01
