stop_id,year,average_lateness,stop_lat,stop_lon,cluster,highlight,date
5031,2021,46.122937777405575,42.417908,-71.110125,0,1,2021-01-01
5034,2021,171.34510605176104,42.412063,-71.110828,0,1,2021-01-01
5040,2021,28.744534155855938,42.41198,-71.110725,0,1,2021-01-01
5045,2021,76.01997276441216,42.39621,-71.041468,0,1,2021-01-01
5072,2021,176.24682058305615,42.426729,-71.074659,0,1,2021-01-01
5080,2021,163.16662821991542,42.428986,-71.087567,0,1,2021-01-01
5089,2021,219.8107849393746,42.33556,-71.072264,0,1,2021-01-01
5093,2021,-47.79533056949597,42.341308,-71.069417,0,1,2021-01-01
5095,2021,8.695420296197026,42.344189,-71.065726,0,1,2021-01-01
5098,2021,-8.24940624099065,42.343739,-71.066256,0,1,2021-01-01
5100,2021,-103.01841835988891,42.340497,-71.071317,0,1,2021-01-01
5104,2021,184.88589919195448,42.396646,-71.121879,0,1,2021-01-01
5215,2021,68.89929491109748,42.409434,-71.084091,0,1,2021-01-01
5223,2021,137.83369004154602,42.294567,-71.135578,0,1,2021-01-01
5227,2021,115.20770877944325,42.300704,-71.127124,0,1,2021-01-01
5232,2021,128.39969673995452,42.298561,-71.102226,0,1,2021-01-01
5236,2021,164.16966670537684,42.309638,-71.104245,0,1,2021-01-01
5245,2021,230.68487295179293,42.300839,-71.127376,0,1,2021-01-01
5249,2021,212.2003321076978,42.293913,-71.136665,0,1,2021-01-01
5256,2021,248.03060135215276,42.287538,-71.14698,0,1,2021-01-01
5263,2021,126.60627070806234,42.278855,-71.148157,0,1,2021-01-01
5264,2021,92.22275628989861,42.423833,-71.089799,0,1,2021-01-01
5282,2021,231.02589418777944,42.422491,-71.092564,0,1,2021-01-01
5291,2021,234.16551936078673,42.411884,-71.110644,0,1,2021-01-01
5298,2021,220.3090791256702,42.402073,-71.106406,0,1,2021-01-01
5303,2021,126.26869806094183,42.395076,-71.097724,0,1,2021-01-01
5306,2021,55.750696378830085,42.397463,-71.09993,0,1,2021-01-01
5309,2021,202.01564866229177,42.402219,-71.106442,0,1,2021-01-01
5316,2021,207.12716726562007,42.411952,-71.110529,0,1,2021-01-01
5325,2021,279.89000125928726,42.422453,-71.092252,0,1,2021-01-01
5327,2021,110.25561911365344,42.426507,-71.073919,0,1,2021-01-01
5333,2021,25.638368246968028,42.42326,-71.090929,0,1,2021-01-01
5342,2021,185.35615685139632,42.426166,-71.067354,0,1,2021-01-01
5347,2021,202.4766475315729,42.421724,-71.058851,0,1,2021-01-01
5361,2021,177.24459105462307,42.421684,-71.058585,0,1,2021-01-01
5381,2021,225.23245177967786,42.427576,-71.050902,0,1,2021-01-01
5394,2021,197.51967871485942,42.418708,-71.065427,0,1,2021-01-01
5404,2021,63.29576805177112,42.403728,-71.061171,0,1,2021-01-01
5405,2021,168.2491239545858,42.404144,-71.061262,0,1,2021-01-01
5414,2021,153.32024749306592,42.418631,-71.065335,0,1,2021-01-01
5426,2021,105.65634365634365,42.428147,-71.051517,0,1,2021-01-01
5436,2021,86.54668901927913,42.433625,-71.046151,0,1,2021-01-01
5449,2021,96.15136193116946,42.419938,-71.066126,0,1,2021-01-01
5450,2021,45.73000423190859,42.381369,-71.027724,0,1,2021-01-01
5451,2021,166.19949216162507,42.418786,-71.065523,0,1,2021-01-01
5457,2021,194.5983606557377,42.427665,-71.064714,0,1,2021-01-01
5466,2021,78.84833264717992,42.433668,-71.046006,0,1,2021-01-01
5481,2021,119.71259078810844,42.424878,-71.042284,0,1,2021-01-01
5488,2021,145.7252950184668,42.414588,-71.048785,0,1,2021-01-01
5496,2021,126.15887426879878,42.406827,-71.055845,0,1,2021-01-01
5524,2021,179.2607578376863,42.424677,-71.04223,0,1,2021-01-01
5547,2021,113.36809364340442,42.415658,-71.033547,0,1,2021-01-01
5560,2021,124.13102744675726,42.403867,-71.058531,0,1,2021-01-01
5565,2021,200.34583582983822,42.403864,-71.058383,0,1,2021-01-01
5569,2021,122.05515884581754,42.41173,-71.04559,0,1,2021-01-01
5577,2021,89.36006750807162,42.415556,-71.032918,0,1,2021-01-01
5585,2021,133.51031950783886,42.410236,-71.013618,0,1,2021-01-01
5592,2021,87.66778052205918,42.406258,-71.029563,0,1,2021-01-01
5595,2021,96.2304112842636,42.404788,-71.035371,0,1,2021-01-01
5597,2021,70.0965603726263,42.403055,-71.036281,0,1,2021-01-01
5605,2021,78.13687770585254,42.392841,-71.034136,0,1,2021-01-01
5607,2021,66.60082333240301,42.391656,-71.038396,0,1,2021-01-01
5611,2021,197.39363329345306,42.388714,-71.042267,0,1,2021-01-01
5615,2021,136.74160709279508,42.392517,-71.03413,0,1,2021-01-01
5620,2021,136.75998018821198,42.398055,-71.030839,0,1,2021-01-01
5626,2021,131.51874783297836,42.40468,-71.035224,0,1,2021-01-01
5629,2021,135.3432087056357,42.406284,-71.029419,0,1,2021-01-01
5666,2021,104.71884815498598,42.380368,-71.023287,0,1,2021-01-01
5695,2021,189.0741366928003,42.405955,-71.05641,0,1,2021-01-01
5713,2021,116.57181359337483,42.410107,-71.012447,0,1,2021-01-01
5714,2021,211.83033228141824,42.408443,-71.013505,0,1,2021-01-01
5736,2021,49.14085022465286,42.37409,-71.039143,0,1,2021-01-01
5740,2021,39.63556614281417,42.369139,-71.039615,0,1,2021-01-01
5743,2021,91.33429210610419,42.375709,-71.039031,0,1,2021-01-01
5763,2021,65.73360623781676,42.41027,-71.012136,0,1,2021-01-01
5810,2021,86.25805401887406,42.397746,-70.992533,0,1,2021-01-01
5819,2021,114.86285667161471,42.398027,-70.992783,0,1,2021-01-01
5832,2021,210.0145466300307,42.416671,-71.016946,0,1,2021-01-01
5854,2021,241.85001498351812,42.375152,-71.038382,0,1,2021-01-01
5862,2021,118.6880776340111,42.366524,-71.030532,0,1,2021-01-01
5867,2021,183.3292199878123,42.375083,-71.038265,0,1,2021-01-01
5879,2021,229.66810966810968,42.386982,-71.00499,0,1,2021-01-01
5880,2021,44.859382221537516,42.38723,-71.004229,0,1,2021-01-01
5907,2021,199.85137085137086,42.381133,-71.028218,0,1,2021-01-01
5916,2021,242.5541446208113,42.455459,-71.051823,0,1,2021-01-01
5921,2021,208.38814396612563,42.457933,-71.04664,0,1,2021-01-01
5980,2021,85.73013739545998,42.452206,-71.070158,0,1,2021-01-01
5991,2021,75.3822083147072,42.436927,-71.071292,0,1,2021-01-01
6022,2021,172.02741486810552,42.286623,-71.128949,0,1,2021-01-01
6126,2021,82.7866779089376,42.485764,-70.901798,0,1,2021-01-01
6135,2021,42.56068390465763,42.47472,-70.928526,0,1,2021-01-01
6146,2021,61.30351150036834,42.474534,-70.928635,0,1,2021-01-01
6157,2021,89.77917929396347,42.485719,-70.901666,0,1,2021-01-01
6267,2021,27.154257769587865,42.42777,-71.011751,0,1,2021-01-01
6310,2021,98.98600390194248,42.431898,-71.131364,0,1,2021-01-01
6322,2021,31.32259318027266,42.421111,-71.117561,0,1,2021-01-01
6357,2021,168.7499545371886,42.256236,-71.12058,0,1,2021-01-01
6366,2021,230.6881281719574,42.267383,-71.094186,0,1,2021-01-01
6411,2021,213.50470925470927,42.242811,-71.126148,0,1,2021-01-01
6419,2021,146.46527145890204,42.253034,-71.118706,0,1,2021-01-01
6433,2021,128.56934133159115,42.280568,-71.120531,0,1,2021-01-01
6459,2021,123.92277193587313,42.279886,-71.118724,0,1,2021-01-01
6471,2021,188.87464298464835,42.266018,-71.120924,0,1,2021-01-01
6474,2021,205.86194611445111,42.272827,-71.119979,0,1,2021-01-01
6478,2021,194.71433023887442,42.279969,-71.118822,0,1,2021-01-01
6496,2021,171.2334940652819,42.279888,-71.119028,0,1,2021-01-01
6500,2021,164.17569637883008,42.273226,-71.120218,0,1,2021-01-01
6504,2021,163.49951258007613,42.265743,-71.121186,0,1,2021-01-01
6509,2021,160.65068577479008,42.256719,-71.124011,0,1,2021-01-01
6522,2021,124.61316270566728,42.255639,-71.143083,0,1,2021-01-01
6537,2021,-114.45319351763584,42.352288,-71.062581,0,1,2021-01-01
6538,2021,3.4565776355145093,42.35176,-71.056003,0,1,2021-01-01
6548,2021,269.5938705438515,42.356837,-71.057414,0,1,2021-01-01
6550,2021,362.36531703590526,42.352188,-71.057992,0,1,2021-01-01
6551,2021,142.5098622417032,42.355286,-71.056411,0,1,2021-01-01
6555,2021,238.31602170715627,42.35068,-71.059655,0,1,2021-01-01
6564,2021,119.19678608363607,42.352253,-71.054774,0,1,2021-01-01
6565,2021,59.91976624725208,42.34997,-71.063413,0,1,2021-01-01
6567,2021,-72.50218083225275,42.352461,-71.062552,0,1,2021-01-01
6613,2021,44.24494010739364,42.428857,-70.935193,0,1,2021-01-01
6646,2021,150.19028006589787,42.433819,-70.935622,0,1,2021-01-01
6701,2021,15.218623481781377,42.467946,-70.987559,0,1,2021-01-01
6746,2021,7.546464056107539,42.468169,-70.986071,0,1,2021-01-01
6842,2021,104.07880220646179,42.474773,-70.928663,0,1,2021-01-01
6862,2021,187.15032184778494,42.488031,-70.959489,0,1,2021-01-01
6902,2021,30.75563431829564,42.519675,-71.21163,0,1,2021-01-01
6953,2021,62.346651660101294,42.449225,-71.134346,0,1,2021-01-01
7094,2021,5.677902621722846,42.366635,-71.017167,0,1,2021-01-01
7096,2021,236.37381341156285,42.3745,-71.029541,0,1,2021-01-01
7097,2021,110.27696044219871,42.374304,-71.029726,0,1,2021-01-01
7245,2021,199.13711359757255,42.469963,-70.957094,0,1,2021-01-01
7252,2021,193.62769972740617,42.477064,-70.94896,0,1,2021-01-01
7260,2021,149.5088524590164,42.484804,-70.959703,0,1,2021-01-01
7292,2021,16.751735695475222,42.48461,-70.959841,0,1,2021-01-01
7300,2021,-32.82078521939954,42.47718,-70.949077,0,1,2021-01-01
7319,2021,140.84401662655873,42.47729,-70.949069,0,1,2021-01-01
7376,2021,166.86838606753523,42.457778,-70.973239,0,1,2021-01-01
7394,2021,165.3699415065059,42.450342,-70.994146,0,1,2021-01-01
7401,2021,152.12142282075678,42.448624,-71.009514,0,1,2021-01-01
7412,2021,54.666467908142984,42.432282,-71.025263,0,1,2021-01-01
7417,2021,122.89273696017948,42.432858,-71.024087,0,1,2021-01-01
7428,2021,86.68930957683742,42.448274,-71.009776,0,1,2021-01-01
7429,2021,130.20598656078192,42.448535,-71.009114,0,1,2021-01-01
7435,2021,134.0929498847227,42.450155,-70.994255,0,1,2021-01-01
7452,2021,135.029740608229,42.457719,-70.972838,0,1,2021-01-01
7474,2021,150.34152628187425,42.464712,-71.009667,0,1,2021-01-01
7486,2021,124.81868131868131,42.472172,-71.035003,0,1,2021-01-01
7529,2021,83.38326960347808,42.459904,-71.025815,0,1,2021-01-01
7539,2021,114.77328843995511,42.436415,-71.037855,0,1,2021-01-01
7566,2021,136.29412313432834,42.448724,-71.010965,0,1,2021-01-01
7623,2021,150.6985544217687,42.347172,-71.230344,0,1,2021-01-01
7724,2021,142.20855751985653,42.383613,-71.248956,0,1,2021-01-01
7922,2021,99.31080637566176,42.424903,-71.184975,0,1,2021-01-01
7961,2021,98.31396198830409,42.43183,-71.17617,0,1,2021-01-01
8155,2021,61.855317736850836,42.322203,-71.206537,0,1,2021-01-01
8166,2021,38.05424803872475,42.351007,-71.207027,0,1,2021-01-01
8178,2021,55.76602366525838,42.365436,-71.185502,0,1,2021-01-01
8203,2021,104.82975778546712,42.321916,-71.206479,0,1,2021-01-01
8235,2021,142.54395191585274,42.505072,-71.195917,0,1,2021-01-01
8244,2021,120.43162761539064,42.479837,-71.185434,0,1,2021-01-01
8248,2021,55.67566331198536,42.467764,-71.178436,0,1,2021-01-01
8254,2021,27.655125092367783,42.459604,-71.164216,0,1,2021-01-01
8269,2021,-6.244233937397035,42.434688,-71.155609,0,1,2021-01-01
8279,2021,-80.27519563670856,42.353247,-71.064353,0,1,2021-01-01
8281,2021,159.9149820517665,42.349606,-71.065439,0,1,2021-01-01
8297,2021,162.69889654092972,42.366644,-71.186543,0,1,2021-01-01
8301,2021,60.85118806260644,42.436141,-71.101815,0,1,2021-01-01
8302,2021,49.53670634920635,42.436082,-71.102168,0,1,2021-01-01
8303,2021,64.56673184155261,42.429834,-71.103828,0,1,2021-01-01
8309,2021,77.14630685620968,42.362243,-71.056806,0,1,2021-01-01
8311,2021,129.89327731092436,42.424274,-71.089893,0,1,2021-01-01
8315,2021,129.16343424787132,42.428286,-71.102573,0,1,2021-01-01
8326,2021,180.5111914600551,42.297185,-71.056697,0,1,2021-01-01
8331,2021,56.62199312714777,42.238283,-71.13563,0,1,2021-01-01
8336,2021,124.14387387387387,42.436449,-71.033202,0,1,2021-01-01
8341,2021,189.13914886102773,42.296877,-71.049066,0,1,2021-01-01
8394,2021,301.4217719132894,42.283723,-71.169493,0,1,2021-01-01
8436,2021,221.42810164424515,42.429044,-71.206768,0,1,2021-01-01
8451,2021,65.39772727272727,42.476346,-71.251498,0,1,2021-01-01
8476,2021,307.96646197449223,42.292343,-71.183913,0,1,2021-01-01
8486,2021,328.5365393682225,42.298252,-71.185078,0,1,2021-01-01
8495,2021,307.27720334810436,42.312107,-71.196478,0,1,2021-01-01
8504,2021,385.43492664458114,42.329848,-71.194786,0,1,2021-01-01
8511,2021,397.7469194312796,42.34502,-71.18996,0,1,2021-01-01
8522,2021,288.81467181467184,42.344935,-71.19017,0,1,2021-01-01
8528,2021,354.84896584896586,42.32989,-71.19488,0,1,2021-01-01
8537,2021,399.8440057775638,42.312077,-71.196618,0,1,2021-01-01
8545,2021,390.35748792270533,42.298139,-71.185086,0,1,2021-01-01
8554,2021,390.6744073536526,42.292321,-71.183769,0,1,2021-01-01
8647,2021,134.16866387058118,42.42932,-71.207156,0,1,2021-01-01
8678,2021,178.06812575858424,42.374546,-71.210485,0,1,2021-01-01
8687,2021,160.56373256373257,42.283684,-71.055696,0,1,2021-01-01
8692,2021,65.27272727272727,42.431655,-71.130854,0,1,2021-01-01
8809,2021,78.91280513918629,42.297104,-71.056561,0,1,2021-01-01
8814,2021,-19.210704607046072,42.281011,-71.047954,0,1,2021-01-01
8815,2021,193.64406580493537,42.365985,-71.185281,0,1,2021-01-01
8825,2021,174.93689948625436,42.374606,-71.210156,0,1,2021-01-01
9021,2021,92.60250094732854,42.434125,-71.039413,0,1,2021-01-01
9025,2021,113.55606109847254,42.433605,-71.046025,0,1,2021-01-01
9038,2021,87.88616462346761,42.411411,-71.079279,0,1,2021-01-01
9042,2021,111.1241947565543,42.409581,-71.084645,0,1,2021-01-01
9049,2021,190.4873514911501,42.411446,-71.079138,0,1,2021-01-01
9060,2021,187.02019767941556,42.433544,-71.0459,0,1,2021-01-01
9063,2021,127.53900396650506,42.434005,-71.039596,0,1,2021-01-01
9071,2021,98.93666181935693,42.468798,-71.074237,0,1,2021-01-01
9077,2021,202.2671493902439,42.460717,-71.061884,0,1,2021-01-01
9085,2021,196.07049118860144,42.459017,-71.047955,0,1,2021-01-01
9091,2021,196.48396718866516,42.455539,-71.051934,0,1,2021-01-01
9100,2021,202.93984404010396,42.453171,-71.066339,0,1,2021-01-01
9109,2021,69.67460317460318,42.449223,-71.134098,0,1,2021-01-01
9125,2021,131.5059643196453,42.479132,-71.152051,0,1,2021-01-01
9127,2021,78.78171557562077,42.481204,-71.150841,0,1,2021-01-01
9145,2021,-17.90974212034384,42.431377,-71.130914,0,1,2021-01-01
9147,2021,103.10172626387177,42.42737,-71.12592,0,1,2021-01-01
9161,2021,-59.07350673383366,42.4098,-71.085081,0,1,2021-01-01
9162,2021,184.7858891135469,42.409998,-71.085185,0,1,2021-01-01
9179,2021,168.42234897588799,42.502413,-71.06981,0,1,2021-01-01
9188,2021,194.96828933836133,42.481388,-71.065557,0,1,2021-01-01
9196,2021,188.96008615467457,42.465831,-71.061664,0,1,2021-01-01
9199,2021,199.33327847267938,42.460637,-71.062318,0,1,2021-01-01
9203,2021,189.69402985074626,42.453221,-71.066468,0,1,2021-01-01
9226,2021,207.6559901867248,42.453018,-71.066447,0,1,2021-01-01
9230,2021,191.98130142109198,42.460534,-71.062229,0,1,2021-01-01
9233,2021,220.4185210312076,42.466597,-71.061381,0,1,2021-01-01
9242,2021,214.75440894010825,42.482118,-71.065858,0,1,2021-01-01
9251,2021,153.28546486250545,42.502471,-71.069633,0,1,2021-01-01
9326,2021,128.37327677624603,42.436901,-71.071145,0,1,2021-01-01
9328,2021,153.05107572709605,42.436807,-71.070338,0,1,2021-01-01
9434,2021,136.1694041252865,42.345304,-71.104558,0,1,2021-01-01
9441,2021,332.94779477947793,42.343746,-71.102093,0,1,2021-01-01
9522,2021,23.499767333643554,42.372747,-71.263706,0,1,2021-01-01
9526,2021,70.29572677241826,42.38164,-71.262237,0,1,2021-01-01
10000,2021,88.75139137817187,42.355692,-71.062911,0,1,2021-01-01
10006,2021,350.75318912922904,42.335814,-71.070135,0,1,2021-01-01
10008,2021,341.0811997526283,42.339915,-71.064356,0,1,2021-01-01
10011,2021,226.61234071093227,42.340162,-71.064227,0,1,2021-01-01
10016,2021,91.7795345532066,42.499312,-71.162566,0,1,2021-01-01
10413,2021,206.44951718138321,42.314898,-71.097377,0,1,2021-01-01
10590,2021,268.371142165819,42.336621,-71.076956,0,1,2021-01-01
10612,2021,166.1930302461018,42.26792,-71.149996,0,1,2021-01-01
10618,2021,81.86074386168822,42.256411,-71.163235,0,1,2021-01-01
10642,2021,129.77221036195687,42.29985,-71.114261,0,1,2021-01-01
10820,2021,119.91350413467218,42.275977,-71.171522,0,1,2021-01-01
10833,2021,104.38561470899242,42.258725,-71.16853,0,1,2021-01-01
11131,2021,182.81359604577156,42.318993,-71.111932,0,1,2021-01-01
11148,2021,193.06626506024097,42.331221,-71.090588,0,1,2021-01-01
11241,2021,205.16273571469264,42.330107,-71.062519,0,1,2021-01-01
11257,2021,136.13813072433288,42.331197,-71.092692,0,1,2021-01-01
11323,2021,292.77272727272725,42.330801,-71.089207,0,1,2021-01-01
11366,2021,87.38197424892704,42.332409,-71.116433,0,1,2021-01-01
11384,2021,290.91850989522703,42.347346,-71.075956,0,1,2021-01-01
11388,2021,337.0911366733213,42.345344,-71.082045,0,1,2021-01-01
11389,2021,222.80773534559435,42.345355,-71.081535,0,1,2021-01-01
11391,2021,144.41508784016534,42.347559,-71.087141,0,1,2021-01-01
11408,2021,119.8266489490215,42.372801,-71.094184,0,1,2021-01-01
11531,2021,158.24222857863964,42.323074,-71.099546,0,1,2021-01-01
11545,2021,88.352140077821,42.325809,-71.140476,0,1,2021-01-01
11599,2021,185.37351086194815,42.352561,-71.046914,0,1,2021-01-01
11613,2021,121.9021931616946,42.267432,-71.149989,0,1,2021-01-01
11618,2021,50.86284722222222,42.25564,-71.143709,0,1,2021-01-01
11712,2021,16.969979986657773,42.284143,-71.091674,0,1,2021-01-01
11735,2021,348.35310621242485,42.290104,-71.082689,0,1,2021-01-01
11771,2021,160.11338432122372,42.36023,-71.094815,0,1,2021-01-01
11780,2021,0.47045454545454546,42.337969,-71.102457,0,1,2021-01-01
11802,2021,60.08847969782814,42.338473,-71.102334,0,1,2021-01-01
11803,2021,163.00076504590277,42.338207,-71.105846,0,1,2021-01-01
11837,2021,120.81584611245628,42.302638,-71.152249,0,1,2021-01-01
11839,2021,238.76494023904382,42.300091,-71.169801,0,1,2021-01-01
11891,2021,122.61921458625525,42.357495,-71.056251,0,1,2021-01-01
11939,2021,193.50819476013876,42.309651,-71.115764,0,1,2021-01-01
12231,2021,157.9442453205894,42.363253,-71.089678,0,1,2021-01-01
12301,2021,83.60444526422577,42.388229,-71.119545,0,1,2021-01-01
12352,2021,232.45646014355876,42.405298,-71.164065,0,1,2021-01-01
12439,2021,158.63566708169716,42.37378,-71.097963,0,1,2021-01-01
12451,2021,142.9804745889387,42.373622,-71.097843,0,1,2021-01-01
12614,2021,85.11185626200148,42.377759,-71.120538,0,1,2021-01-01
12636,2021,89.20982748594689,42.406461,-71.132577,0,1,2021-01-01
12644,2021,-46.25594035594035,42.413862,-71.149008,0,1,2021-01-01
12829,2021,317.35078534031413,42.371907,-71.060949,0,1,2021-01-01
12836,2021,118.97614991482112,42.372149,-71.060233,0,1,2021-01-01
13142,2021,5.483243618683799,42.297056,-71.01647,0,1,2021-01-01
13400,2021,-71.80658873538789,42.250367,-71.038385,0,1,2021-01-01
13406,2021,245.2937806873977,42.244425,-71.010311,0,1,2021-01-01
13618,2021,100.51412183257098,42.24757,-71.173924,0,1,2021-01-01
13808,2021,38.86138914164392,42.218858,-70.967288,0,1,2021-01-01
13814,2021,41.72782410917362,42.216095,-70.963522,0,1,2021-01-01
13844,2021,86.19024437737319,42.198592,-70.924618,0,1,2021-01-01
14717,2021,169.56533535923595,42.409782,-71.002099,0,1,2021-01-01
14748,2021,74.08746711159597,42.461856,-70.945945,0,1,2021-01-01
15047,2021,114.08733936220847,42.391747,-71.047492,0,1,2021-01-01
15058,2021,-3.7929798356982825,42.453002,-71.089342,0,1,2021-01-01
15095,2021,153.63472996654454,42.345582,-71.064848,0,1,2021-01-01
15100,2021,35.87593853675572,42.308101,-71.064371,0,1,2021-01-01
15176,2021,-128.54141384604137,42.337353,-71.075909,0,1,2021-01-01
15431,2021,121.53020171015129,42.425461,-71.070337,0,1,2021-01-01
15808,2021,104.07111111111111,42.399383,-70.998214,0,1,2021-01-01
15975,2021,164.0860796851943,42.452833,-71.071903,0,1,2021-01-01
16305,2021,122.72994956889539,42.421556,-71.13485,0,1,2021-01-01
16316,2021,70.17826797385621,42.421294,-71.133765,0,1,2021-01-01
16434,2021,107.89627730126448,42.278578,-71.11613,0,1,2021-01-01
16535,2021,92.32978563933443,42.354243,-71.058557,0,1,2021-01-01
16538,2021,135.46356127601203,42.354271,-71.059508,0,1,2021-01-01
16653,2021,157.1763940334368,42.462057,-70.947263,0,1,2021-01-01
17091,2021,125.85013284498416,42.364612,-71.020862,0,1,2021-01-01
17093,2021,82.91549720838992,42.362099,-71.017983,0,1,2021-01-01
17094,2021,97.24669246692467,42.366494,-71.017289,0,1,2021-01-01
17095,2021,90.2000750317442,42.369344,-71.020238,0,1,2021-01-01
17096,2021,142.04133998574483,42.348769,-71.042336,0,1,2021-01-01
17370,2021,106.6822429906542,42.476049,-70.946021,0,1,2021-01-01
17391,2021,136.78038657368307,42.306637,-71.087686,0,1,2021-01-01
17411,2021,156.72964910135713,42.309682,-71.092111,0,1,2021-01-01
17861,2021,-27.166562534640693,42.336572,-71.089616,0,1,2021-01-01
17862,2021,132.91569459172854,42.336489,-71.089085,0,1,2021-01-01
17863,2021,156.27482601822123,42.33639,-71.08905,0,1,2021-01-01
18239,2021,111.41677057356608,42.493884,-71.194413,0,1,2021-01-01
18511,2021,93.64366103393485,42.267508,-71.091726,0,1,2021-01-01
18928,2021,-2.7907965255960083,42.396874,-71.257249,0,1,2021-01-01
18974,2021,142.96820611210086,42.242369,-71.147075,0,1,2021-01-01
18975,2021,182.8230401330838,42.2425,-71.146712,0,1,2021-01-01
19031,2021,401.82836879432625,42.355938,-71.185299,0,1,2021-01-01
19402,2021,-118.34679248043304,42.338788,-71.073825,0,1,2021-01-01
19661,2021,136.74508478395583,42.321841,-71.177708,0,1,2021-01-01
19821,2021,124.09889939544257,42.322323,-71.167627,0,1,2021-01-01
21148,2021,16.251902152835072,42.331345,-71.093318,0,1,2021-01-01
21599,2021,38.55878284923928,42.35257,-71.047578,0,1,2021-01-01
21772,2021,192.2984866587017,42.354929,-71.10512,0,1,2021-01-01
21773,2021,199.94186740991438,42.360559,-71.093953,0,1,2021-01-01
22173,2021,137.9587550124117,42.353995,-71.104785,0,1,2021-01-01
22549,2021,83.56683251568607,42.375302,-71.119237,0,1,2021-01-01
22671,2021,35.49508976340506,42.401638,-71.137324,0,1,2021-01-01
22751,2021,229.32455675467335,42.401469,-71.136788,0,1,2021-01-01
23151,2021,189.30477972601474,42.388034,-71.119253,0,1,2021-01-01
23391,2021,170.2167043911272,42.347441,-71.074592,0,1,2021-01-01
23406,2021,87.24160524160524,42.244334,-71.010231,0,1,2021-01-01
24481,2021,140.28911253430925,42.369191,-71.100863,0,1,2021-01-01
24490,2021,72.86381679389314,42.369251,-71.100745,0,1,2021-01-01
24791,2021,140.424024140952,42.398411,-71.146375,0,1,2021-01-01
25618,2021,126.78477518704148,42.196239,-71.199615,0,1,2021-01-01
26531,2021,129.85582541358676,42.25574,-71.1242,0,1,2021-01-01
26618,2021,99.98015267175573,42.193899,-71.20104,0,1,2021-01-01
27092,2021,89.15865771041452,42.3621,-71.01882,0,1,2021-01-01
28281,2021,251.8631354026091,42.37226,-71.061979,0,1,2021-01-01
28745,2021,67.55618919825562,42.394225,-71.080798,0,1,2021-01-01
28746,2021,113.04165996461316,42.394706,-71.081102,0,1,2021-01-01
29001,2021,3.7217320039929507,42.384598,-71.076472,0,1,2021-01-01
29003,2021,-140.01214474553868,42.384266,-71.076519,0,1,2021-01-01
29005,2021,-76.48900880431695,42.384032,-71.076534,0,1,2021-01-01
29006,2021,3.773353606386012,42.38391,-71.076532,0,1,2021-01-01
29007,2021,128.02905229412943,42.384346,-71.076339,0,1,2021-01-01
29008,2021,137.05968308188633,42.384062,-71.076342,0,1,2021-01-01
29009,2021,107.3100794135614,42.383661,-71.076353,0,1,2021-01-01
29010,2021,117.2996912714005,42.38392,-71.076318,0,1,2021-01-01
29011,2021,105.87529601212465,42.38436,-71.07619,0,1,2021-01-01
29012,2021,67.23487973599035,42.384059,-71.076192,0,1,2021-01-01
29051,2021,241.02385259817973,42.327382,-71.061681,0,1,2021-01-01
30009,2021,174.89101830663617,42.327877,-71.067901,0,1,2021-01-01
30249,2021,-18.46907775768535,42.34508,-71.031986,0,1,2021-01-01
30250,2021,11.95988133148254,42.344649,-71.030268,0,1,2021-01-01
30294,2021,291.5402057168836,42.339547,-71.057089,0,1,2021-01-01
31255,2021,21.975552114742076,42.3446,-71.034476,0,1,2021-01-01
31317,2021,181.52657595805766,42.335831,-71.099868,0,1,2021-01-01
31365,2021,361.70730507501844,42.326625,-71.111437,0,1,2021-01-01
31391,2021,304.8775510204082,42.341443,-71.086788,0,1,2021-01-01
32000,2021,-2.567204301075269,42.252035,-71.00588,0,1,2021-01-01
32001,2021,140.93108839148346,42.251696,-71.004973,0,1,2021-01-01
32002,2021,133.06483753658753,42.251772,-71.005099,0,1,2021-01-01
32003,2021,168.99990017220296,42.251847,-71.005168,0,1,2021-01-01
32004,2021,71.76346542483085,42.251908,-71.0052,0,1,2021-01-01
32005,2021,99.51921854473026,42.251975,-71.005231,0,1,2021-01-01
32840,2021,132.13609799955046,42.38318,-71.071764,0,1,2021-01-01
32912,2021,325.6381059751973,42.250785,-70.998193,0,1,2021-01-01
34579,2021,159.09652140672782,42.363061,-71.088174,0,1,2021-01-01
35201,2021,35.79273607748184,42.328495,-71.052689,0,1,2021-01-01
36466,2021,198.29988181997243,42.254919,-71.124162,0,1,2021-01-01
36541,2021,276.8583017847485,42.343942,-71.065731,0,1,2021-01-01
36618,2021,173.81053228703792,42.17152,-71.209497,0,1,2021-01-01
38493,2021,265.2273107486407,42.223852,-70.996636,0,1,2021-01-01
38671,2021,169.50822813921397,42.207213,-71.001278,0,1,2021-01-01
38813,2021,72.27956523830134,42.279443,-71.048564,0,1,2021-01-01
39321,2021,197.8368617683686,42.241847,-70.983929,0,1,2021-01-01
39401,2021,77.0365018064034,42.242281,-70.983694,0,1,2021-01-01
39683,2021,287.9289420257162,42.224587,-70.99652,0,1,2021-01-01
40001,2021,121.37497269692021,42.325557,-71.083487,0,1,2021-01-01
41187,2021,227.5404854764538,42.309302,-71.1048,0,1,2021-01-01
41391,2021,325.49847494553376,42.340553,-71.088908,0,1,2021-01-01
41692,2021,62.92084656084656,42.493735,-71.194221,0,1,2021-01-01
42819,2021,134.9007878502589,42.237502,-71.132696,0,1,2021-01-01
