route_id,month,lateness,size,average_lateness
236,2020-07,921836.0,4378,210.56098675194153
236,2020-08,1412037.0,5822,242.53469598076265
236,2020-09,783782.0,3280,238.9579268292683
236,2020-10,717671.0,2714,264.43294030950625
236,2020-11,584606.0,2802,208.638829407566
236,2020-12,673307.0,2690,250.3
238,2020-01,1955040.0,11467,170.49271823493504
238,2020-02,1788061.0,10734,166.57918762809763
238,2020-03,737693.0,9360,78.8133547008547
238,2020-04,115227.0,8242,13.980465906333414
238,2020-05,185244.0,8460,21.89645390070922
238,2020-06,932856.0,8436,110.58036984352772
238,2020-07,1109320.0,6299,176.11049372916335
238,2020-08,1591364.0,8763,181.60036517174484
238,2020-09,199334.0,12374,16.109099725230323
238,2020-10,321716.0,10639,30.239308205658425
238,2020-11,92846.0,10036,9.251295336787564
238,2020-12,229159.0,10147,22.58391642850103
24,2020-01,2069188.0,9464,218.63778529163145
24,2020-02,1968854.0,9022,218.22810906672575
24,2020-03,1260235.0,9445,133.428798305982
24,2020-04,989228.0,11456,86.3502094972067
24,2020-05,1259520.0,11427,110.22315568390654
24,2020-06,2086846.0,11428,182.6081554077704
24,2020-07,1722898.0,8200,210.10951219512197
24,2020-08,2351683.0,10990,213.98389444949956
24,2020-09,1230598.0,9086,135.4389170151882
24,2020-10,1061365.0,7633,139.0495218131796
24,2020-11,1035521.0,7353,140.8297293621651
24,2020-12,978790.0,7850,124.68662420382164
240,2020-01,1071406.0,20883,51.305176459320975
240,2020-02,1452006.0,19497,74.47330358516695
240,2020-03,503385.0,17219,29.234276090365295
240,2020-04,-160143.0,15342,-10.438208838482597
240,2020-05,273805.0,15216,17.994545215562567
240,2020-06,1547658.0,15629,99.02476166101478
240,2020-07,1370804.0,11459,119.62684352910377
240,2020-08,2209651.0,16026,137.87913390740047
240,2020-09,-1077097.0,21834,-49.331180727306034
240,2020-10,-905244.0,18144,-49.892195767195766
240,2020-11,-955586.0,17605,-54.279238852598695
240,2020-12,-1210971.0,19149,-63.23938586871377
245,2020-01,1640419.0,5184,316.438850308642
245,2020-02,1269482.0,4642,273.4773804394658
245,2020-03,684232.0,2724,251.18649045521292
245,2020-06,222549.0,1675,132.86507462686566
245,2020-07,469636.0,3602,130.38200999444754
245,2020-08,715581.0,4947,144.64948453608247
245,2020-09,132242.0,1719,76.92961023851076
245,2020-10,105034.0,1296,81.04475308641975
245,2020-11,58019.0,1382,41.98191027496382
245,2020-12,126370.0,1468,86.08310626702998
26,2020-01,3010108.0,9326,322.7651726356423
26,2020-02,2671805.0,8743,305.5936177513439
26,2020-03,1249363.0,7646,163.40086319644257
26,2020-04,117687.0,6928,16.987153579676676
26,2020-05,275840.0,6857,40.227504739682075
26,2020-06,675027.0,6910,97.68842257597684
26,2020-07,736537.0,4833,152.39747568797847
26,2020-08,1319341.0,6791,194.2778677661611
26,2020-09,741376.0,9169,80.85680008725052
26,2020-10,617286.0,7540,81.86816976127321
26,2020-11,595481.0,7319,81.36097827572073
26,2020-12,699700.0,8125,86.11692307692307
27,2020-01,904390.0,5404,167.35566247224278
27,2020-02,796567.0,4761,167.310859063222
27,2020-03,528425.0,2791,189.33178072375492
27,2020-08,31015.0,260,119.28846153846152
27,2020-09,559638.0,5400,103.63666666666668
27,2020-10,466008.0,4025,115.7783850931677
27,2020-11,453858.0,4172,108.78667305848514
27,2020-12,471448.0,4565,103.27447973713032
28,2020-01,8256167.0,63372,130.28099160512528
28,2020-02,5880535.0,60109,97.83119000482456
28,2020-03,1318349.0,54611,24.140722565050996
28,2020-04,-5104012.0,53539,-95.33259866639273
28,2020-05,-1506484.0,58070,-25.942552092302392
28,2020-06,4367730.0,57488,75.97637767881993
28,2020-07,4926938.0,44118,111.67636792238996
28,2020-08,4927594.0,61643,79.93760848758173
28,2020-09,-4684610.0,67062,-69.85491038143807
28,2020-10,-4763177.0,52227,-91.20142837995672
28,2020-11,-5351897.0,50613,-105.74154861399244
28,2020-12,-5825473.0,49510,-117.662553019592
29,2020-01,4718033.0,14612,322.887558171366
29,2020-02,3997318.0,13430,297.6409530900968
29,2020-03,2875558.0,9997,287.6420926277883
29,2020-04,490262.0,5747,85.30746476422482
29,2020-05,696672.0,5522,126.16298442593263
29,2020-06,1245963.0,5696,218.7435042134831
29,2020-07,870422.0,4054,214.7069560927479
29,2020-08,1220594.0,5923,206.07698801283132
29,2020-09,2108648.0,14314,147.31367891574683
29,2020-10,1859881.0,12375,150.29341414141413
29,2020-11,1651407.0,10874,151.86748206731653
29,2020-12,1427689.0,11182,127.67742800930066
30,2020-01,1297653.0,9752,133.06531993437244
30,2020-02,1239601.0,8997,137.77937090141157
30,2020-03,1047939.0,7682,136.41486592033326
30,2020-04,785398.0,6529,120.29376627354878
30,2020-05,802006.0,6643,120.7294896883938
30,2020-06,1095688.0,6539,167.56201254014374
30,2020-07,918660.0,4671,196.67308927424537
30,2020-08,1264200.0,6567,192.50799451804477
30,2020-09,378792.0,9657,39.224603914259085
30,2020-10,263515.0,8535,30.874633860574107
30,2020-11,330124.0,7409,44.557160210554734
30,2020-12,102806.0,7875,13.05473015873016
31,2020-01,5795353.0,33853,171.19171122204827
31,2020-02,4626943.0,31744,145.7580330141129
31,2020-03,2938937.0,25793,113.94320164385688
31,2020-04,286398.0,20790,13.775757575757575
31,2020-05,991726.0,21712,45.67640014738394
31,2020-06,2148235.0,22370,96.03196244970944
31,2020-07,2280466.0,17738,128.56387416845192
31,2020-08,3721412.0,24800,150.05693548387097
31,2020-09,2494164.0,33581,74.27307108186177
31,2020-10,1765100.0,28199,62.594418241781625
31,2020-11,1486977.0,25287,58.80400996559497
31,2020-12,1239863.0,24406,50.80156518888798
32,2020-01,5560895.0,46677,119.13565567624312
32,2020-02,5075497.0,44042,115.24220062667452
32,2020-03,2717831.0,37269,72.92470954412515
32,2020-04,-1408698.0,30887,-45.60811992100236
32,2020-05,242300.0,32116,7.544526092913189
32,2020-06,1452817.0,32851,44.22443761224925
32,2020-07,2071926.0,26184,79.12946837763519
32,2020-08,2994309.0,36493,82.0515989367824
32,2020-09,-417258.0,50031,-8.33998920669185
32,2020-10,-762520.0,40325,-18.909361438313702
32,2020-11,-659616.0,36555,-18.044480919162904
32,2020-12,-464066.0,37681,-12.31564979697991
325,2020-01,10386.0,1283,8.095089633671083
325,2020-02,38646.0,1161,33.286821705426355
325,2020-03,-291016.0,1145,-254.16244541484716
325,2020-04,-550202.0,1121,-490.8135593220339
325,2020-05,-467222.0,1038,-450.1175337186898
325,2020-06,-289177.0,772,-374.5816062176166
326,2020-01,240473.0,2911,82.60838199931295
326,2020-02,219572.0,2607,84.22401227464519
326,2020-03,-424207.0,2755,-153.97713248638837
326,2020-04,-1002776.0,2820,-355.59432624113475
326,2020-05,-791665.0,2546,-310.9446190102121
326,2020-06,-535384.0,1909,-280.45259298061814
33,2020-01,1266666.0,5171,244.95571456198027
33,2020-02,988922.0,4777,207.01737492149888
33,2020-03,741351.0,3925,188.87923566878985
33,2020-04,321143.0,3304,97.19824455205811
33,2020-05,379323.0,3230,117.4374613003096
33,2020-06,611482.0,3361,181.9345432906873
33,2020-07,344084.0,2346,146.6683716965047
33,2020-08,554085.0,3303,167.75204359673023
33,2020-09,233483.0,5012,46.58479648842777
33,2020-10,286838.0,4432,64.71976534296029
33,2020-11,314956.0,3507,89.80781294553749
33,2020-12,396445.0,4573,86.69254318827903
34,2020-01,3760638.0,23675,158.8442661034847
34,2020-02,2766258.0,21916,126.22093447709436
34,2020-03,1994199.0,18483,107.89368608992046
34,2020-04,341101.0,15178,22.473382527342206
34,2020-05,494118.0,15608,31.657995899538697
34,2020-06,1548558.0,15410,100.49046073977937
34,2020-07,1403590.0,11349,123.67521367521368
34,2020-08,1692155.0,15661,108.04897516122853
34,2020-09,1142638.0,22915,49.86419375954615
34,2020-10,786419.0,19424,40.486974876441515
34,2020-11,878179.0,15894,55.25223354725053
34,2020-12,1318747.0,19529,67.5276255824671
34E,2020-01,4945464.0,31980,154.6424015009381
34E,2020-02,4127274.0,29772,138.62938331318017
34E,2020-03,1253928.0,26702,46.96007789678676
34E,2020-04,-2004685.0,25188,-79.5888915356519
34E,2020-05,-110872.0,26113,-4.245854555202389
34E,2020-06,2197732.0,25339,86.73317810489759
34E,2020-07,1965218.0,18415,106.718327450448
34E,2020-08,2817005.0,25328,111.22098073278585
34E,2020-09,543899.0,31154,17.458400205431083
34E,2020-10,447182.0,27114,16.492660618130856
34E,2020-11,516674.0,24113,21.42719694770456
34E,2020-12,750255.0,27527,27.255240309514296
35,2020-01,1799802.0,12036,149.53489531405782
35,2020-02,1625237.0,11213,144.942209934897
35,2020-03,746248.0,9619,77.58062168624598
35,2020-04,-130254.0,8245,-15.797938144329898
35,2020-05,65186.0,8360,7.797368421052632
35,2020-06,420703.0,8301,50.681002288880855
35,2020-07,269068.0,5974,45.039839303649146
35,2020-08,429372.0,8348,51.434115955917584
35,2020-09,168623.0,11733,14.371686695644762
35,2020-10,228314.0,9923,23.008565957875643
35,2020-11,316685.0,7765,40.783644558918226
35,2020-12,352201.0,9907,35.550721711920865
350,2020-01,2720156.0,15575,174.64886035313
350,2020-02,2002965.0,14953,133.9507122316592
350,2020-03,644205.0,12829,50.21474783693195
350,2020-04,43771.0,11357,3.854098793695518
350,2020-05,219429.0,11347,19.338062924120912
350,2020-06,1366034.0,11333,120.53595693991
350,2020-07,932125.0,8362,111.471537909591
350,2020-08,965503.0,11814,81.72532588454376
350,2020-09,392507.0,18285,21.466065080667217
350,2020-10,374625.0,16628,22.52976906422901
350,2020-11,85521.0,13626,6.2763099955966535
350,2020-12,35683.0,15004,2.3782324713409757
351,2020-01,23434.0,989,23.69464105156724
351,2020-02,32297.0,845,38.22130177514793
351,2020-03,-108650.0,902,-120.45454545454544
351,2020-04,-142621.0,870,-163.93218390804597
351,2020-05,-73685.0,713,-103.34502103786816
351,2020-06,-59282.0,554,-107.0072202166065
352,2020-01,228665.0,1407,162.51954513148544
352,2020-02,184222.0,1275,144.4878431372549
352,2020-03,-346759.0,1198,-289.44824707846414
352,2020-04,-665222.0,1082,-614.807763401109
352,2020-05,-679460.0,1014,-670.0788954635109
352,2020-06,-494887.0,773,-640.216041397154
354,2020-01,947812.0,4380,216.39543378995432
354,2020-02,971960.0,4003,242.8078940794404
354,2020-03,-344282.0,3922,-87.78225395206528
354,2020-04,-1237263.0,3657,-338.3273174733388
354,2020-05,-989072.0,3259,-303.4894139306536
354,2020-06,-898885.0,3806,-236.17577509196008
354,2020-07,-393529.0,2802,-140.44575303354748
354,2020-08,-591661.0,3954,-149.63606474456247
354,2020-09,-844158.0,3222,-261.99813780260706
354,2020-10,-676648.0,2767,-244.54210336104083
354,2020-11,-709324.0,2307,-307.4659731252709
354,2020-12,-388377.0,3022,-128.51654533421575
36,2020-01,2194678.0,18186,120.67953370724732
36,2020-02,1829863.0,16497,110.92095532521064
36,2020-03,1055827.0,14875,70.97996638655462
36,2020-04,96133.0,13271,7.243839951774546
36,2020-05,350119.0,13861,25.259288651612437
36,2020-06,777899.0,13382,58.13024958900015
36,2020-07,904721.0,9774,92.56404747288724
36,2020-08,884221.0,13402,65.97679450828234
36,2020-09,470092.0,18804,24.999574558604554
36,2020-10,551514.0,16277,33.883025127480494
36,2020-11,268285.0,13906,19.292751330360996
36,2020-12,347367.0,16068,21.61855862584018
37,2020-01,1507213.0,8698,173.28270866865947
37,2020-02,1351881.0,8225,164.36243161094225
37,2020-03,712004.0,7007,101.6132438989582
37,2020-04,25555.0,5881,4.345349430368985
37,2020-05,186350.0,5700,32.69298245614035
37,2020-06,412466.0,5887,70.06386954306099
37,2020-07,159343.0,4040,39.44133663366337
37,2020-08,272664.0,5795,47.05159620362382
37,2020-09,298641.0,8445,35.363055062166964
37,2020-10,331282.0,7795,42.49929441949968
37,2020-11,320570.0,5782,55.442753372535456
37,2020-12,355243.0,7323,48.51058309436024
38,2020-01,1725114.0,8795,196.14712905059693
38,2020-02,1517331.0,8191,185.2436820900989
38,2020-03,1039236.0,7212,144.0981697171381
38,2020-04,671432.0,6356,105.63750786658277
38,2020-05,732362.0,6241,117.34689953533088
38,2020-06,804668.0,6465,124.46527455529775
38,2020-07,613778.0,4421,138.83239086179597
38,2020-08,726191.0,6285,115.54351630867144
38,2020-09,662788.0,8240,80.43543689320389
38,2020-10,562701.0,7619,73.85496784354902
38,2020-11,567723.0,5721,99.2349239643419
38,2020-12,660657.0,7323,90.21671446128636
39,2020-01,4678167.0,59056,79.21577824437821
39,2020-02,4566500.0,54786,83.35158617164969
39,2020-03,-3141070.0,49898,-62.94981762796104
39,2020-04,-8714595.0,47865,-182.06612347226576
39,2020-05,-7773644.0,52227,-148.84339517873897
39,2020-06,-5188677.0,50287,-103.181279455923
39,2020-07,-2225817.0,37173,-59.87724961665725
39,2020-08,2134795.0,50596,42.19295991778006
39,2020-09,-8901218.0,61085,-145.71855611033806
39,2020-10,-8075107.0,53945,-149.69148206506628
39,2020-11,-6711020.0,46665,-143.81270759669988
39,2020-12,-376123.0,48335,-7.78158684183304
40,2020-01,846071.0,7439,113.73450732625354
40,2020-02,603292.0,6920,87.18092485549133
40,2020-03,528279.0,5900,89.53881355932204
40,2020-04,212574.0,5028,42.27804295942721
40,2020-05,594798.0,5072,117.27089905362776
40,2020-06,815684.0,5124,159.18891491022637
40,2020-07,434419.0,3616,120.13799778761062
40,2020-08,706768.0,5118,138.0945681906995
40,2020-09,156394.0,7203,21.71234207968902
40,2020-10,70521.0,6507,10.837713231904104
40,2020-11,48022.0,5776,8.314058171745152
40,2020-12,115551.0,6573,17.57964399817435
41,2020-01,316274.0,13808,22.905127462340673
41,2020-02,112838.0,12871,8.766840183357937
41,2020-03,-335213.0,10480,-31.98597328244275
41,2020-04,-154864.0,8156,-18.987739087788132
41,2020-05,799226.0,8408,95.05542340627971
41,2020-06,2092931.0,8261,253.35080498728968
41,2020-07,1690791.0,5957,283.83263387611214
41,2020-08,1671774.0,8310,201.17617328519856
41,2020-09,-3071169.0,13513,-227.27514245541332
41,2020-10,-3058103.0,12181,-251.05516788441017
41,2020-11,-2793776.0,10858,-257.3011604347025
41,2020-12,-1292710.0,11962,-108.06804882126734
411,2020-01,1040075.0,5817,178.79920921437167
411,2020-02,1029830.0,5410,190.3567467652495
411,2020-03,413498.0,4571,90.461168234522
411,2020-04,-478898.0,3779,-126.72611802064038
411,2020-05,-148503.0,3720,-39.92016129032258
411,2020-06,349805.0,4058,86.20133070478067
411,2020-07,395738.0,3175,124.64188976377952
411,2020-08,697876.0,4531,154.02251158684618
411,2020-09,7509.0,5610,1.3385026737967916
411,2020-10,195257.0,5203,37.527772438977514
411,2020-11,106777.0,4310,24.774245939675176
411,2020-12,379400.0,4946,76.70845127375657
42,2020-01,1576400.0,11921,132.23722842043452
42,2020-02,1321872.0,11163,118.41547970975545
42,2020-03,672683.0,9783,68.7604006950833
42,2020-04,-189829.0,8682,-21.86466252015665
42,2020-05,184969.0,8844,20.914631388511985
42,2020-06,841661.0,8718,96.54289974764856
42,2020-07,698036.0,6266,111.40057452920524
42,2020-08,936271.0,8729,107.2598235765838
42,2020-09,635953.0,11781,53.98124098124098
42,2020-10,309647.0,10908,28.387147048038138
42,2020-11,242222.0,9130,26.530339539978097
42,2020-12,145130.0,10433,13.91066807246238
424,2020-01,165158.0,1303,126.752110514198
424,2020-02,159920.0,1223,130.76042518397384
424,2020-03,83723.0,696,120.29166666666669
424,2020-08,-11346.0,58,-195.6206896551724
424,2020-09,-185390.0,1225,-151.33877551020407
424,2020-10,-156363.0,1101,-142.0190735694823
424,2020-11,-146124.0,1007,-145.10824230387288
424,2020-12,-80457.0,1081,-74.42830712303423
426,2020-01,629773.0,13030,48.332540291634686
426,2020-02,837569.0,12013,69.7218846249896
426,2020-03,8360.0,10297,0.8118869573662232
426,2020-04,-743335.0,8920,-83.3335201793722
426,2020-05,-347969.0,9362,-37.16823328348644
426,2020-06,9079.0,8993,1.0095629934393415
426,2020-07,332879.0,6663,49.95932763019661
426,2020-08,636583.0,9147,69.59473051273642
426,2020-09,-245278.0,10557,-23.233683811688927
426,2020-10,-107642.0,8848,-12.165687160940326
426,2020-11,-389655.0,8363,-46.59272988162143
426,2020-12,175688.0,8788,19.99180700955849
428,2020-01,-7923.0,858,-9.234265734265737
428,2020-02,-38276.0,761,-50.2969776609724
428,2020-03,-42351.0,449,-94.32293986636972
429,2020-01,-19716.0,8451,-2.3329783457578985
429,2020-02,-23291.0,7841,-2.9704119372529014
429,2020-03,-675042.0,6807,-99.16879682679594
429,2020-04,-1436486.0,6059,-237.08301699950488
429,2020-05,-1229145.0,6185,-198.72999191592564
429,2020-06,-802080.0,6507,-123.26417704011064
429,2020-07,-419365.0,5190,-80.80250481695569
429,2020-08,-349234.0,7097,-49.20867972382697
429,2020-09,-832949.0,8162,-102.0520705709385
429,2020-10,-739855.0,6843,-108.11851527107991
429,2020-11,-686986.0,6105,-112.52841932841932
429,2020-12,-533540.0,6384,-83.57456140350877
43,2020-01,2190695.0,12176,179.91910315374508
43,2020-02,2236647.0,11480,194.8298780487805
43,2020-03,1225733.0,10834,113.13762230016614
43,2020-04,394610.0,11172,35.32133906194056
43,2020-05,723156.0,11493,62.921430435917515
43,2020-06,1303806.0,10486,124.33778371161549
43,2020-07,1073574.0,6738,159.33125556544968
43,2020-08,1208784.0,9165,131.891325695581
43,2020-09,1304590.0,8991,145.09954398843288
43,2020-10,1064525.0,7589,140.27210436157597
43,2020-11,972318.0,7302,133.15776499589154
43,2020-12,874379.0,8179,106.90536740432816
430,2020-01,2223289.0,6497,342.2024011082038
430,2020-02,1983289.0,5973,332.04235727440147
430,2020-03,904646.0,4704,192.3142006802721
430,2020-04,-274116.0,3459,-79.24718126626192
430,2020-05,-63652.0,3391,-18.770864051902095
430,2020-06,288963.0,3784,76.36442917547569
430,2020-07,509078.0,2866,177.62665736217724
430,2020-08,628564.0,4100,153.30829268292683
430,2020-09,669889.0,6247,107.23371218184728
430,2020-10,588696.0,5470,107.62266910420476
430,2020-11,433051.0,4582,94.51134875600177
430,2020-12,581023.0,5681,102.27477556768174
434,2020-01,-21228.0,293,-72.45051194539249
434,2020-02,-20332.0,264,-77.01515151515152
434,2020-03,-33420.0,153,-218.4313725490196
435,2020-01,692297.0,5446,127.12027175908923
435,2020-02,551056.0,5160,106.7937984496124
435,2020-03,92870.0,4743,19.58043432426734
435,2020-04,-519256.0,4684,-110.85738684884714
435,2020-05,-235244.0,4698,-50.07322264793529
435,2020-06,184323.0,4879,37.7788481246157
435,2020-07,307289.0,3754,81.85641981885988
435,2020-08,592545.0,5168,114.65654024767802
435,2020-09,297941.0,5244,56.81559877955759
435,2020-10,353841.0,4617,76.63872644574398
435,2020-11,180592.0,4117,43.86495020646102
435,2020-12,411823.0,4533,90.8499889697772
436,2020-01,258073.0,5030,51.30675944333996
436,2020-02,347426.0,4683,74.18876788383515
436,2020-03,19397.0,3912,4.958333333333333
436,2020-04,-263206.0,3251,-80.96155029221778
436,2020-05,-40938.0,3123,-13.108549471661863
436,2020-06,182199.0,3464,52.597863741339495
436,2020-07,173259.0,2678,64.69716206123974
436,2020-08,340574.0,3745,90.94098798397864
436,2020-09,-208946.0,4868,-42.922350041084634
436,2020-10,-176610.0,4116,-42.90816326530612
436,2020-11,-211420.0,3509,-60.25078369905956
436,2020-12,1000.0,4220,0.2369668246445497
439,2020-01,66063.0,769,85.90767230169051
439,2020-02,90989.0,699,130.17024320457796
439,2020-03,50773.0,396,128.21464646464648
439,2020-08,3451.0,40,86.275
439,2020-09,95319.0,820,116.24268292682927
439,2020-10,107721.0,735,146.5591836734694
439,2020-11,60934.0,587,103.80579216354344
439,2020-12,68863.0,754,91.33023872679044
44,2020-01,6003330.0,23257,258.1300253687062
44,2020-02,4888291.0,21865,223.56693345529385
44,2020-03,3012770.0,20516,146.84977578475338
44,2020-04,637828.0,20482,31.14090420857338
44,2020-05,1426326.0,20723,68.82816194566423
44,2020-06,3614882.0,20673,174.8600590141731
44,2020-07,3289466.0,14854,221.4532112562273
44,2020-08,3695413.0,20540,179.91299902629015
44,2020-09,2255254.0,22052,102.26981679666244
44,2020-10,1906650.0,18280,104.30251641137856
44,2020-11,1504857.0,16469,91.37512903029936
44,2020-12,1135785.0,19616,57.90094820554649
441,2020-01,814416.0,6418,126.89560610782176
441,2020-02,621087.0,6058,102.52344007923406
441,2020-03,205407.0,5606,36.640563681769535
441,2020-04,-227838.0,5462,-41.71329183449286
441,2020-05,76015.0,5631,13.499378440774285
441,2020-06,353062.0,5412,65.23688100517369
441,2020-07,332287.0,4136,80.3401837524178
441,2020-08,445728.0,5624,79.25462304409673
441,2020-09,149962.0,6288,23.848918575063617
441,2020-10,119194.0,5454,21.854418775210853
441,2020-11,32859.0,5020,6.545617529880478
441,2020-12,104566.0,5704,18.332047685834503
442,2020-01,1470048.0,12820,114.66833073322933
442,2020-02,1259372.0,11890,105.91858704793944
442,2020-03,694069.0,9622,72.1335481188942
442,2020-04,95584.0,7245,13.193098688750863
442,2020-05,367472.0,7449,49.3317223788428
442,2020-06,705021.0,7229,97.52676718771616
442,2020-07,809885.0,5403,149.8954284656672
442,2020-08,984530.0,7547,130.45316019610442
442,2020-09,620283.0,12678,48.925934690014195
442,2020-10,572167.0,10581,54.07494565731027
442,2020-11,365764.0,10060,36.35825049701789
442,2020-12,375353.0,11237,33.403310492124234
45,2020-01,5754677.0,21422,268.63397441882177
45,2020-02,4739843.0,19925,237.88421580928485
45,2020-03,2926930.0,18402,159.05499402238888
45,2020-04,1232405.0,17912,68.80331621259491
45,2020-05,2305434.0,18147,127.04215572821954
45,2020-06,4800667.0,17771,270.1405098193686
45,2020-07,4316007.0,12738,338.829251059821
45,2020-08,4441807.0,18098,245.4308210852028
45,2020-09,1821352.0,20333,89.5761569861801
45,2020-10,1304378.0,17247,75.62926885835218
45,2020-11,1179168.0,15509,76.03120768585983
45,2020-12,832034.0,17162,48.48117934972614
450,2020-01,1668422.0,11621,143.56957232596162
450,2020-02,1657260.0,10842,152.85556170448257
450,2020-03,456376.0,9700,47.049072164948456
450,2020-04,-854074.0,9114,-93.71011630458636
450,2020-05,33917.0,9423,3.599384484771304
450,2020-06,797184.0,9173,86.90548348413823
450,2020-07,1066256.0,6805,156.6871418074945
450,2020-08,1477796.0,9255,159.67541869259858
450,2020-09,578413.0,11220,51.55196078431373
450,2020-10,507632.0,9535,53.23880440482433
450,2020-11,104959.0,9093,11.54283514791598
450,2020-12,274793.0,10297,26.686704865494804
451,2020-01,418672.0,1989,210.4937154348919
451,2020-02,331178.0,1782,185.8462401795735
451,2020-03,181384.0,1024,177.1328125
455,2020-01,1662874.0,20783,80.0112592022326
455,2020-02,1746836.0,19315,90.4393476572612
455,2020-03,358388.0,16900,21.20639053254438
455,2020-04,-1274387.0,15298,-83.3041574061969
455,2020-05,-368215.0,15564,-23.658121305576973
455,2020-06,761489.0,15564,48.926304291955795
455,2020-07,1022535.0,11549,88.53883453112823
455,2020-08,1428795.0,16086,88.82226781051847
455,2020-09,-373518.0,19865,-18.802819028441984
455,2020-10,-132502.0,17729,-7.473743583958486
455,2020-11,-700169.0,16406,-42.67761794465439
455,2020-12,-747207.0,17293,-43.2086393338345
456,2020-01,248737.0,1643,151.3919659160073
456,2020-02,182354.0,1500,121.56933333333332
456,2020-03,144074.0,857,168.11435239206534
465,2020-01,158424.0,2699,58.69729529455354
465,2020-02,162819.0,2531,64.32990912682735
465,2020-03,27842.0,1991,13.98392767453541
465,2020-04,-80264.0,1490,-53.868456375838925
465,2020-05,-25416.0,1456,-17.456043956043956
465,2020-06,46543.0,1492,31.195040214477213
465,2020-07,94289.0,1039,90.7497593840231
465,2020-08,165848.0,1464,113.28415300546447
465,2020-09,18717.0,2590,7.226640926640926
465,2020-10,115812.0,2424,47.777227722772274
465,2020-11,38753.0,2108,18.383776091081593
465,2020-12,118292.0,2344,50.46587030716723
47,2020-01,3563449.0,22443,158.77774807289578
47,2020-02,3775764.0,20994,179.84967133466705
47,2020-03,1298765.0,17922,72.46763754045307
47,2020-04,-397014.0,15754,-25.200837882442553
47,2020-05,-30237.0,16054,-1.8834558365516385
47,2020-06,1657118.0,16761,98.86749000656286
47,2020-07,2650719.0,12961,204.51500655813595
47,2020-08,3798782.0,17873,212.5430537682538
47,2020-09,-1523460.0,22027,-69.16329958687066
47,2020-10,-1346069.0,19192,-70.13698416006669
47,2020-11,-1216241.0,17637,-68.95963032261723
47,2020-12,-1802299.0,18246,-98.77775950893349
50,2020-01,982806.0,5901,166.54905948144383
50,2020-02,730729.0,5554,131.56805905653582
50,2020-03,479753.0,4245,113.01601884570084
50,2020-04,244854.0,2791,87.72984593335723
50,2020-05,288926.0,2740,105.44744525547443
50,2020-06,358615.0,2852,125.74158485273492
50,2020-07,271172.0,1956,138.63599182004089
50,2020-08,434092.0,2875,150.98852173913045
50,2020-09,18802.0,5808,3.237258953168044
50,2020-10,-4397.0,5097,-0.8626643123405925
50,2020-11,-10540.0,4622,-2.2803980960623105
50,2020-12,50405.0,4931,10.222064489961468
501,2020-01,832561.0,6638,125.4234709249774
501,2020-02,715519.0,5928,120.70158569500674
501,2020-03,38345.0,4620,8.29978354978355
501,2020-04,-424729.0,2804,-151.4725392296719
501,2020-05,-353248.0,2563,-137.82598517362464
501,2020-06,-250601.0,1991,-125.86690105474636
501,2020-08,-69693.0,400,-174.2325
501,2020-09,-1504874.0,8335,-180.5487702459508
501,2020-10,-1256286.0,6803,-184.6664706747023
501,2020-11,-1228884.0,5858,-209.77876408330488
501,2020-12,-681291.0,6183,-110.1877729257642
502,2020-01,360110.0,4127,87.2570874727405
502,2020-02,275029.0,3712,74.09186422413794
502,2020-03,48377.0,2105,22.981947743467934
503,2020-01,172485.0,1768,97.55938914027148
503,2020-02,154735.0,1605,96.40809968847353
503,2020-03,33526.0,886,37.839729119638825
504,2020-01,983605.0,10330,95.21829622458856
504,2020-02,945623.0,9643,98.06315461993157
504,2020-03,383730.0,9707,39.5312660966313
504,2020-04,-66441.0,10527,-6.3114847534910234
504,2020-05,142416.0,9989,14.257283011312444
504,2020-06,299139.0,9323,32.086131073688726
504,2020-07,46892.0,4376,10.715722120658135
504,2020-08,88276.0,6245,14.13546837469976
504,2020-09,-1187434.0,12244,-96.98088859849722
504,2020-10,-955841.0,10483,-91.18010111609271
504,2020-11,-792591.0,8226,-96.35193289569658
504,2020-12,-191277.0,9303,-20.560786842953885
505,2020-01,709352.0,8286,85.6084962587497
505,2020-02,729992.0,7450,97.9855033557047
505,2020-03,141746.0,4126,34.35433834222007
51,2020-01,1262984.0,9113,138.59146274552836
51,2020-02,1052338.0,8382,125.5473633977571
51,2020-03,652227.0,6923,94.2116134623718
51,2020-04,747588.0,5349,139.7621985417835
51,2020-05,682760.0,5180,131.8069498069498
51,2020-06,1010495.0,5361,188.49002051855996
51,2020-07,688005.0,3732,184.35289389067523
51,2020-08,991087.0,5311,186.6102428921107
51,2020-09,223064.0,8799,25.35106262075236
51,2020-10,451652.0,8057,56.05709321087253
51,2020-11,302603.0,6370,47.5043956043956
51,2020-12,214366.0,7418,28.89808573739553
52,2020-01,977141.0,6879,142.04695449920047
52,2020-02,889312.0,6212,143.16033483580168
52,2020-03,362204.0,3655,99.09822161422709
52,2020-08,-20190.0,99,-203.9393939393939
52,2020-09,-227169.0,2126,-106.8527751646284
52,2020-10,-88803.0,1831,-48.4997269251775
52,2020-11,-187779.0,1584,-118.54734848484848
52,2020-12,70203.0,1866,37.62218649517685
55,2020-01,857393.0,6441,133.11488899239248
55,2020-02,605678.0,6071,99.76577170153188
55,2020-03,365406.0,5406,67.59267480577137
55,2020-04,101213.0,5095,19.86516192345437
55,2020-05,178016.0,5258,33.85621909471282
